FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8060373.txt,https://aol-108754.weeblysite.com/,34,aol-108754.weeblysite.com,25,0,com,66.72,0.80952381,0.5229071,0.045612978,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,19715,1,aol-108754weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
8128165.txt,https://stefan.arekhasnik.pl/add/email@example.com,50,stefan.arekhasnik.pl,20,0,pl,32.59255617,0.647058824,0.0069695,0.057787747,2,1,0,0,0,36,0.72,0,0,0,0,0,6,0.12,1,95,394,1,stefanarekhasnikaddemail@examecom,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
247687.txt,https://www.planzeit.de,22,www.planzeit.de,15,0,de,100,1,0.0326503,0.049985264,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1806,36321,1,planzeit,100,100,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,27,22,15,40,4,17,1
886873.txt,https://www.karton.it,20,www.karton.it,13,0,it,100,1,0.012178,0.062555767,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1179,604,1,karton,100,100,1,0,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,27,1,4,71,5,62,1
431697.txt,https://www.geopolitika.ru,25,www.geopolitika.ru,18,0,ru,100,1,0.0180132,0.060967388,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1634,11180,1,geopolitika,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,111,6,12,267,1,113,1
791685.txt,https://www.24flix.com,21,www.24flix.com,14,0,com,100,1,0.5229071,0.037864619,3,1,0,0,0,6,0.286,2,0.095,0,0,0,1,0.048,1,986,9381,1,24flix,100,100,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,27,10,24,109,10,116,1
397699.txt,https://www.podparadise.com,26,www.podparadise.com,19,0,com,100,1,0.5229071,0.063183757,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,3305,1447,1,podparadise,100,100,1,0,1,0,0,1,2,1,0,1,1,1,0,0,0,0,0,205,4,19,229,1,0,1
879378.txt,https://www.universitychurch.ox.ac.uk,36,www.universitychurch.ox.ac.uk,29,0,uk,100,0.772727273,0.028555,0.051540602,2,3,0,0,0,21,0.583,0,0,0,0,0,3,0.083,1,1605,6194,1,niversitychrchoxac,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,25,23,32,96,7,10,1
537954.txt,https://www.dsppatech.com,24,www.dsppatech.com,17,0,com,100,1,0.5229071,0.057606772,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2290,663,1,dsppatech,100,100,1,1,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,78,3,19,517,1,54,1
449437.txt,https://www.aboutwildanimals.com,31,www.aboutwildanimals.com,24,0,com,100,1,0.5229071,0.058895511,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1173,6795,1,aboutwildanimals,100,100,1,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0,1,12,5,10,69,0,89,1
752152.txt,https://www.rockartshow.com,26,www.rockartshow.com,19,0,com,100,1,0.5229071,0.063068921,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1767,2676,1,rockartshow,100,100,1,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,34,4,22,87,0,21,1
545403.txt,https://www.botos.com,20,www.botos.com,13,0,com,100,1,0.5229071,0.073350451,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,496,765,1,botos,100,100,1,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,52,2,0,7,0,20,1
634212.txt,https://www.muyinjewelry.com,27,www.muyinjewelry.com,20,0,com,100,1,0.5229071,0.051243471,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,3144,4454,1,muyinjewelry,100,100,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,60,1,8,152,8,148,1
128487.txt,https://www.freiburger-nachrichten.ch,36,www.freiburger-nachrichten.ch,29,0,ch,100,0.545454545,0.0049832,0.057233071,2,1,0,0,0,22,0.611,0,0,0,0,0,2,0.056,1,4402,2173,1,freiburger-nahrihten,0,0,0,1,1,1,0,1,0,2,1,1,1,1,0,0,1,0,0,57,49,40,244,12,313,1
8035571.txt,http://kytlckx.cn/,17,kytlckx.cn,10,0,cn,53.09090909,1,0.0033218,0.038928324,2,0,0,0,0,9,0.529,0,0,0,0,0,1,0.059,0,2,628,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
876493.txt,https://www.wehorr.org,21,www.wehorr.org,14,0,org,100,1,0.0799628,0.064417018,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,349,8047,1,wehr,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14,7,3,79,8,76,1
125991.txt,https://www.experimenta.science,30,www.experimenta.science,23,0,science,100,1,0.0000403,0.064127581,7,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,6894,102695,1,experimenta,100,100,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,134,46,44,294,23,291,1
799797.txt,https://www.tangobourgesbasket.com,33,www.tangobourgesbasket.com,26,0,com,100,1,0.5229071,0.060653664,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,2467,567,1,tangobourgesbasket,100,100,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,116,4,15,171,4,33,1
8067670.txt,https://attyah00-105122.square.site/,36,attyah00-105122.square.site,27,0,site,63.31808586,0.590909091,0.0017656,0.037939011,4,1,0,0,0,16,0.444,8,0.222,0,0,0,4,0.111,1,68,80,1,attyah00-105122square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8016496.txt,https://ipfs.io/ipfs/qmacpz8ax8tvzwq5xvuhg8wcdutp5b3h2bqnzqufvhryft?filename=corleone_shak_onedrive.html#moodle-help@ruk.cuni.cz,127,ipfs.io,7,0,io,6.76446281,1,0.0129268,0.042566853,2,0,0,0,0,99,0.78,7,0.055,1,1,0,11,0.102,1,9,136,1,ipfsipfsqmacpz8ax8tvzwq5xvuhg8wcdutp5b3h2bqnzqufvhryft?filename=corleone_shak_onedrivehtml#moodle-help@rukcunic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113839.txt,https://www.writeyourscreenplay.com,34,www.writeyourscreenplay.com,27,0,com,100,1,0.5229071,0.059815171,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,4519,21055,1,writeyourscreenplay,100,100,1,1,1,1,0,1,1,8,1,1,1,1,1,1,1,0,1,49,58,102,207,10,203,1
539970.txt,https://www.business-sweden.com,30,www.business-sweden.com,23,0,com,100,0.6,0.5229071,0.058776364,3,1,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,1948,772,1,business-sweden,100,100,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,76,2,6,359,1,14,1
417010.txt,https://www.sullivansupply.com,29,www.sullivansupply.com,22,0,com,100,1,0.5229071,0.047223939,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1514,8047,1,sullivansupply,100,100,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,25,28,39,103,1,100,1
884404.txt,https://www.gamerji.com,22,www.gamerji.com,15,0,com,100,1,0.5229071,0.06303355,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,952,206,1,gamerji,100,100,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,72,7,7,2,16,21,1
8090738.txt,https://aol-mail-104947.weeblysite.com/,39,aol-mail-104947.weeblysite.com,30,0,com,40.86021505,0.653846154,0.5229071,0.048195153,3,1,0,0,0,20,0.513,6,0.154,0,0,0,5,0.128,1,273,19886,1,aol-mail-104947weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
481883.txt,https://www.cbiz.com,19,www.cbiz.com,12,0,com,100,1,0.5229071,0.056504321,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,3407,11781,1,cbiz,100,100,1,1,1,1,0,0,1,3,0,1,0,1,0,1,1,0,1,5,35,22,265,5,262,1
8130308.txt,https://docs.google.com/forms/d/e/1faipqlsccn5hpxvxzqotxijdfdur6xzc2my_afcgc2ey-b5z0vbu-xw/viewform?usp=pp_url,110,docs.google.com,15,0,com,14.94944066,0.636363636,0.5229071,0.039903233,3,1,0,0,0,82,0.745,7,0.064,1,1,0,11,0.118,1,2,36589,1,docsgoogleformsde1faipqlsccn5hpxvxzqotxijdfdur6xzc2my_afcgc2ey-b5z0vbu-xwviewform?usp=pp_url,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
635679.txt,https://www.seanchiffersphotography.com,38,www.seanchiffersphotography.com,31,0,com,100,1,0.5229071,0.055961055,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,698,8048,1,seanchiffersphotography,100,100,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,12,4,10,51,4,54,1
126571.txt,https://www.whisky.com,21,www.whisky.com,14,0,com,100,1,0.5229071,0.044795714,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,9137,25961,1,whisky,100,100,1,1,1,0,0,1,0,9,0,1,1,1,1,1,0,0,1,23,1,4,202,10,202,1
85050.txt,https://www.nalc.org,19,www.nalc.org,12,0,org,100,1,0.0799628,0.069880129,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2410,379,1,nalc,100,100,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,27,12,10,379,4,87,1
8117516.txt,https://octechinnovations.com/wordpress/wp-content/uploads/2023/04/6543243567,77,octechinnovations.com,21,0,com,26.57905002,1,0.5229071,0.045389106,3,0,0,0,0,45,0.584,16,0.208,0,0,0,8,0.104,1,9,105,1,octechinnovationswordpresswp-contentuploads2023046543243567,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw65370.txt,http://www.somany.oss-ap-northeast-1.aliyuncs.com,48,www.somany.oss-ap-northeast-1.aliyuncs.com,42,0,com,80.9787627,0.323529412,0.5229071,0.060379208,3,3,0,0,0,30,0.625,1,0.021,0,0,0,6,0.125,0,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661860.txt,https://www.successrebelution.com,32,www.successrebelution.com,25,0,com,100,1,0.5229071,0.0645335,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,736,9381,1,successrebelution,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,29,7,11,45,0,60,1
96094.txt,https://www.rvappstudios.com,27,www.rvappstudios.com,20,0,com,100,1,0.5229071,0.055259942,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1430,460,1,rvappstudios,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,65,17,12,39,5,47,1
mw144462.txt,http://www.sigmalabssvg.com,26,www.sigmalabssvg.com,20,0,com,81.93933824,1,0.5229071,0.05451409,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,9,42,1,sigmalabssvg,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph01069.txt,http://www.avuzapxi1.gq/first/,30,www.avuzapxi1.gq,16,0,gq,36.36363636,1,0.000053,0.036591913,2,1,0,0,0,15,0.5,1,0.033,0,0,0,3,0.1,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8121126.txt,https://linkedin.raychar.workers.dev/,37,linkedin.raychar.workers.dev,28,0,dev,48.87403237,0.375,0.0009613,0.053877575,3,2,0,0,0,25,0.676,0,0,0,0,0,4,0.108,1,90,394,1,linkedinraycharworkers,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
mw206558.txt,http://www.989coworking.com,27,www.989coworking.com,20,0,com,63.14338235,1,0.5229071,0.050318273,3,1,0,0,0,12,0.444,3,0.111,0,0,0,1,0.037,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547830.txt,https://www.cdrlabs.com,22,www.cdrlabs.com,15,0,com,100,1,0.5229071,0.060344285,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1266,13587,1,cdrlabs,100,100,0,0,1,1,0,1,8,0,0,1,0,1,0,0,0,0,1,13,5,11,83,25,16,1
49336.txt,https://www.chidambaramgoldcovering.com,38,www.chidambaramgoldcovering.com,31,0,com,100,1,0.5229071,0.060349384,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,3075,26898,1,chidambaramgoldvering,0,0,0,0,1,0,0,0,0,8,0,1,1,1,1,1,1,0,1,170,0,5,267,7,272,1
oph10296.txt,http://krakinlugon.godaddysites.com/,36,krakinlugon.godaddysites.com,28,0,com,66.54644616,0.541666667,0.5229071,0.055060921,3,1,0,0,0,26,0.722,0,0,0,0,0,3,0.083,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7950239.txt,https://sharedpoint-document.myportfolio.com/,44,sharedpoint-document.myportfolio.com,36,0,com,57.63680347,0.375,0.5229071,0.061500936,3,1,0,0,0,33,0.75,0,0,0,0,0,3,0.068,1,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508783.txt,https://www.momcavetv.com,24,www.momcavetv.com,17,0,com,100,1,0.5229071,0.065620549,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1817,10237,1,momcavetv,100,100,0,1,1,0,0,1,0,10,0,1,1,1,0,1,1,0,1,75,1,23,139,3,182,1
oph00096.txt,https://farsanteaban.tk/mx-netvigation/msn/office_filesharing/auth_sharepoint%20service/e121e9ad40b638a41affb2788d15c7efe00ceebf9884a4339aba8f06a777afe/outlook_live/auth_userid/onedrive/,186,farsanteaban.tk,15,0,tk,5.708176471,1,0.000386,0.044016264,2,0,1,3,0.016,126,0.677,36,0.194,0,0,1,15,0.086,1,302,238,1,farsanteabanmx-netvigationmsnoffice_filesharingauth_sharepoint%20servicee121e9ad40b638a41affb2788d15c7efe00ceebf9884a4339aba8f06a777afeoutlook_liveauth_useridonedrive,0,100,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,9,0,6,3,0
728611.txt,https://www.programwitherik.com,30,www.programwitherik.com,23,0,com,100,1,0.5229071,0.057776455,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,292,329,1,programwitherik,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,22,32,0,13,1
827260.txt,https://www.wpthemegenerator.com,31,www.wpthemegenerator.com,24,0,com,100,1,0.5229071,0.06437921,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,4202,11143,1,wpthemegenerator,100,100,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,63,9,21,64,1,72,1
138058.txt,https://www.scarydba.com,23,www.scarydba.com,16,0,com,100,1,0.5229071,0.059531114,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,627,9381,1,scarydba,100,100,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,4,21,18,79,1,87,1
8090587.txt,https://att-108358.square.site/,31,att-108358.square.site,22,0,site,67.48113547,0.764705882,0.0017656,0.041291492,4,1,0,0,0,13,0.419,6,0.194,0,0,0,4,0.129,1,273,19896,1,att-108358square,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,2,0,3,0
638513.txt,https://www.laccisciolti.it,26,www.laccisciolti.it,19,0,it,100,1,0.012178,0.065531261,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,579,310,1,laccscolt,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,25,9,10,54,1,59,1
99103.txt,https://www.cucchiaio.it,23,www.cucchiaio.it,16,0,it,100,1,0.012178,0.064790475,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,14699,5948,1,cucchao,0,0,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,106,1,20,1042,138,72,1
707682.txt,https://www.poetofcode.com,25,www.poetofcode.com,18,0,com,100,1,0.5229071,0.071599491,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,728,9381,1,poetofde,0,0,1,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,39,4,9,12,0,51,1
8006097.txt,https://service-de-confiance.web.app/,36,service-de-confiance.web.app,28,0,app,51.21393385,0.416666667,0.001502,0.059602517,3,1,0,0,0,24,0.667,0,0,0,0,0,4,0.111,1,49,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
mw272.txt,http://www.casinogamelifex.blogspot.com.mt,41,www.casinogamelifex.blogspot.com.mt,35,0,mt,60.84807492,0.571428571,0.0000726,0.060790141,2,3,0,0,0,27,0.659,0,0,0,0,0,3,0.073,0,11,79,1,casinogaelifexblogspotco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124125.txt,https://www.xvideo.run,21,www.xvideo.run,14,0,run,100,1,0.0000491,0.049239342,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1722,721,1,xvideo,100,100,0,0,1,1,0,1,1,3,0,0,1,0,0,0,1,0,1,121,1,11,224,0,11,1
8049397.txt,https://gylop.com/-/home.html/autoload.html,43,gylop.com,9,0,com,26.21315193,1,0.5229071,0.057899472,3,0,0,0,0,28,0.651,0,0,0,0,0,7,0.163,1,149,158,1,gylop-homehtmlautoloadhtml,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,9,0,0,1,0
640180.txt,https://www.flowershome.am,25,www.flowershome.am,18,0,am,100,1,0.0002356,0.06143011,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2647,346,1,flowershome,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,31,3,11,41,9,77,1
156513.txt,https://www.irpa.net,19,www.irpa.net,12,0,net,100,1,0.0384199,0.063162463,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,737,1705,1,irpa,100,100,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,15,2,15,0,17,8,1
8113786.txt,http://personasbancobcr.iceiy.com/,34,personasbancobcr.iceiy.com,26,0,com,54.7008547,0.772727273,0.5229071,0.065148657,3,1,0,0,0,24,0.706,0,0,0,0,0,3,0.088,0,2,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
oph00765.txt,https://dbs123.top/,19,dbs123.top,10,0,top,60.36363636,1,0.0002752,0.032942143,3,0,0,0,0,6,0.316,3,0.158,0,0,0,2,0.105,1,205,91,1,dbs123,100,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,4,0,0,0,0
8004739.txt,https://boufontingfasgedal.tk/ae202,34,boufontingfasgedal.tk,21,0,tk,41.62257496,1,0.000386,0.050248924,2,0,0,0,0,22,0.647,2,0.059,0,0,0,2,0.059,1,9,43,1,boufontingfasgedalae20,0,95.65217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw30149.txt,http://www.plug.com.xsph.ru,26,www.plug.com.xsph.ru,20,0,ru,52.48161765,0.384615385,0.0180132,0.044589257,2,3,0,0,0,12,0.462,0,0,0,0,0,3,0.115,0,9,44,1,plugcomxsph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100934.txt,https://minhnguyenvn.ml/aa/,27,minhnguyenvn.ml,15,0,ml,68.87589344,1,0.0001306,0.051306913,2,0,0,0,0,16,0.593,0,0,0,0,0,3,0.111,1,201,164,1,minhnguyenvnaa,0,100,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,10,0,0,1,0
562935.txt,https://www.convious.com,23,www.convious.com,16,0,com,100,1,0.5229071,0.067205654,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2828,20618,1,nvious,75,75,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,39,6,21,75,0,128,1
mw69013.txt,http://www.softlanders.com,25,www.softlanders.com,19,0,com,82.21507353,1,0.5229071,0.063261538,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,11,79,1,softlanders,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
420700.txt,https://www.valentinatedesco.eu,30,www.valentinatedesco.eu,23,0,eu,100,1,0.0056158,0.066148164,2,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1040,9381,1,valntinatdsco,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,20,32,90,57,1,65,1
838502.txt,https://www.marathonswimmers.org,31,www.marathonswimmers.org,24,0,org,100,1,0.0799628,0.063926436,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,409,341,1,marathonswimmers,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12,2,4,30,0,40,1
8095006.txt,https://diigital-fatura-porto-seguro.jumpseller.com,51,diigital-fatura-porto-seguro.jumpseller.com,43,0,com,38.05988495,0.282051282,0.5229071,0.058285805,3,1,0,0,0,38,0.745,0,0,0,0,0,5,0.098,1,102,207,1,diigital-fatura-porto-segurojumpseller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
710058.txt,https://www.suikoden.com,23,www.suikoden.com,16,0,com,100,1,0.5229071,0.062159328,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,242,345,1,suikoden,100,100,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,33,3,4,35,0,9,1
493066.txt,https://www.sallegaveau.com,26,www.sallegaveau.com,19,0,com,100,1,0.5229071,0.062404726,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,274,300,1,sallegaveau,100,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,0,15,1,3,17,2,9,1
467704.txt,https://www.latse.org,20,www.latse.org,13,0,org,100,1,0.0799628,0.069871232,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,2665,9381,1,latse,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,25,19,51,52,1,73,1
8033967.txt,https://ipfs.io/ipfs/bafybeiht2kcpufip35frbrquvvo2qha4iudrtmg6q3hloimkn7apuxso6q/info.deeadro_onedrive54650.html,111,ipfs.io,7,0,io,7.800084531,1,0.0129268,0.040543083,2,0,0,0,0,82,0.739,14,0.126,0,0,0,7,0.063,1,9,120,1,ipfsipfsbafybeiht2kcpufip35frbrquvvo2qha4iudrtmg6q3hloimkn7apuxso6qinfodeeadro_onedrive54650htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567986.txt,https://www.gridbus.org,22,www.gridbus.org,15,0,org,100,1,0.0799628,0.050949661,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1567,12235,1,gridbus,100,100,1,1,1,0,0,1,0,3,0,0,1,0,0,0,1,0,0,31,3,23,108,0,110,1
8133449.txt,https://ipfs.io/ipfs/bafybeifnoomstfbdkpbjx25tmu2qw4twaitj7ciznkw4kj2to3fzeaoaki,80,ipfs.io,7,0,io,11.31405378,1,0.0129268,0.038888751,2,0,0,0,0,61,0.762,8,0.1,0,0,0,3,0.037,1,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8136215.txt,http://shopeevip22.com/,23,shopeevip22.com,15,0,com,73,1,0.5229071,0.051873397,3,0,0,0,0,12,0.522,2,0.087,0,0,0,2,0.087,0,2,833,1,shopeevip22,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
oph13436.txt,http://www.youtube666.cn/,25,www.youtube666.cn,17,0,cn,71.25950972,1,0.0033218,0.03996819,2,1,0,0,0,9,0.36,3,0.12,0,0,0,2,0.08,0,339,1986,1,youtube666,100,100,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,4,2,0,0,1,0
449570.txt,https://www.seacc.org,20,www.seacc.org,13,0,org,100,1,0.0799628,0.076687952,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1156,10859,1,seacc,100,100,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,19,24,29,103,4,118,1
3280.txt,https://www.pepperitmarketing.com,32,www.pepperitmarketing.com,25,0,com,100,1,0.5229071,0.059191251,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1679,9381,1,pepperitmarketing,100,100,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,16,16,24,69,0,87,1
558943.txt,https://www.baltimorearts.org,28,www.baltimorearts.org,21,0,org,100,1,0.0799628,0.066670823,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,539,9381,1,baltimearts,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11,4,7,177,0,194,1
807154.txt,https://www.cf.org.sg,20,www.cf.org.sg,13,0,sg,100,0.666666667,0.0008953,0.055988958,2,2,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,1711,9448,1,cforg,0,0,1,1,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,64,26,49,121,1,129,1
mw131339.txt,http://www.pew-shaparak-ir.gq,28,www.pew-shaparak-ir.gq,22,0,gq,45.61403509,0.6,0.000053,0.050433339,2,1,0,0,0,14,0.5,0,0,0,0,0,3,0.107,0,20,216,1,pew-shaparak-ir,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
